,CC1,CC2,CC3,CC4
52,-0.030368851955705923,0.09703054263655429,0.010948113389954755,-0.002810598366919807
53,-0.05215959545841876,0.12761983747572822,0.0296882373595765,-0.008524319280532105
54,0.020179232945238604,-0.033290713067693906,0.06756294112647951,-0.020672677195384632
55,0.032540320016293346,-0.05399889474120887,0.053651367644568924,-0.01578160729189979
56,-0.06765391702045596,0.10430665516155185,0.0075112354552823515,0.0023798664091026094
57,-0.07174834220176221,0.11276778953047599,0.0104616669531889,-0.0011044274731309017
58,-0.0640936485379793,0.1207281436061324,0.035436511846757376,0.008167090789505425
59,-0.06699020391043137,0.12079756012645597,0.042147850565907696,0.00757862936843387
60,-0.02827040371073177,0.0326900091394499,0.01432349133540858,-0.0033247130155550247
61,-0.01941455809461608,0.016586431576523692,0.0016371641455762693,-0.003916905974596906
62,-0.009597141843554435,-0.008058315634949093,-0.021274855371384307,0.008494431907879041
63,-0.014210210286508818,0.009166342998291617,-0.013681148974550406,0.006281688706663908
64,-0.0017160635733477116,0.00811931350681347,0.016759425269566686,-0.009486289851921315
65,-0.0009158040160485927,0.0022762766566352234,0.030739180403690756,-0.016339280126888175
66,0.014322015069021763,0.026667003812138053,-0.03625565766077336,0.009134320042388587
67,0.00728961511324855,0.03584241410336638,-0.018902033925171497,0.005340186277752596
68,0.023429036676615375,-0.0072147503316715,-0.03959002971812297,0.012035674989811604
69,0.017449385408109128,-0.00996994156579007,-0.016002624537418603,0.0007902913728037773
70,-0.01085943545571919,0.06025005853950372,-0.01121967612567623,0.025130395876802037
71,-0.006899119265220878,0.04839627608045365,-0.010799497633636032,0.022113080261775518
72,0.0247908957695297,-0.01019417007952139,-0.0024114357015279577,-0.007243884491055347
73,0.009916729435546789,0.011748642573568172,-0.007741472295090883,-0.013425535721481483
74,0.0010980566087431915,0.010984540397035177,0.01028827039530002,-0.019504874006706134
75,0.004230061057877276,0.010836426246743521,0.010467514349826228,-0.016978120704346344
76,-0.013627046087315466,-0.00637239924043068,0.0017967961939358275,-0.0039272985864538335
77,-0.00471935251230143,0.004934490137365316,-0.01954333329445953,-0.015564965304961
78,0.0226156277013083,-0.04658182930243679,-0.008120830603937616,0.005119718145073809
79,0.02703704347801606,-0.04401165713796029,-0.010185476297137565,0.00536211373036871
80,0.01629087489590979,-0.032887252318514706,0.017785634580959463,-0.022738590590636553
81,0.014540264972827968,-0.027703170648199327,0.018624815594645315,-0.0278497540342806
82,0.011789096690491342,-0.04763518323507309,-0.005347804549432314,-0.03615479783442355
83,0.007577684206649591,-0.04812942510181455,-0.04884911020475347,-0.03647876534545539
84,-0.017881124558463555,-0.00036034933609598594,-0.03795720779905007,-0.018667536786068778
85,-0.022379238425651485,0.03182328748036893,-0.048129781627065014,-0.011500504529742701
86,0.014197166092018874,-0.017679852119984716,0.021566988568285983,-0.016084449160276796
87,0.023837422539297666,-0.036676001294353756,-0.023647529417149146,-0.0241527588628311
88,0.02333474383964505,-0.04610382735371892,-0.06299180742778913,-0.021749434180150753
89,0.020275624720217784,-0.041583153324239175,-0.07602273031535708,-0.022188592754059155
90,-0.01565335855482469,0.01298154796295352,-0.06724751105699442,-0.019071395525359688
91,-0.010837757677402837,0.013329141126337665,-0.07153032734604613,-0.012612333862307206
92,-0.04829702295925398,0.09952399831697692,-0.02364742523651769,0.012279278891840354
93,-0.0379883363556332,0.0784689407680379,-0.0168187341552204,0.014596682337287994
94,0.006026412414223993,-0.008378887270293912,-0.014830072007555392,0.020431135408763845
95,-0.002715231241686279,0.007654770811812456,-0.00623322414441935,0.02165657859609516
96,-0.012009748054833359,0.005195013024289908,0.036761672546662,-0.012344000168584647
97,-0.037792680034119994,0.05076731130771526,0.039434208145019016,-0.0036638062045100425
98,-0.0965399400786013,0.13191289368567383,0.025891699255076166,-0.031564225743746836
99,-0.10311093680091113,0.13656655341377502,0.025008852308698443,-0.03249222966221968
100,-0.0063819420469218265,0.08722045335351189,-0.023472290251558392,0.010693358625767481
101,0.005307891661305256,0.06729128917506899,-0.019505231140742808,0.007402784052458376
102,-0.05095974076704886,0.08680513197605802,0.02675380439919311,-0.0005883865947276548
103,-0.0706933902786009,0.10597260598395493,0.027703606123857024,-0.009697968756461417
104,0.021964317160172265,0.00522913971389408,-0.0650682371789776,0.016623982901855867
105,0.019442025466113226,0.0031605611934554098,-0.056418655883899604,0.007265295611982066
106,0.053247576915021855,-0.00538339153877103,-0.04962708063536046,0.028712163154168517
107,0.05256176918119882,-0.02653743018063705,-0.04156365140065097,0.014728615722377783
108,0.07547011969630966,-0.012743560762839888,-0.08910348099030599,0.04144434368181766
109,0.06325205110972616,-1.508474811144481e-05,-0.07175209926662847,0.03214720333344827
110,0.07445756282324768,-0.08536958314798464,-0.07229863894955074,0.009214550333556979
111,0.08098943928819671,-0.05296643300731746,-0.0786631382557553,0.02439257237794414
112,0.0797619380375553,-0.053258622857946115,-0.08536599029106688,0.02326903395415707
113,0.08578829188062481,-0.052967353267347674,-0.07663426801778707,0.029350334970371893
114,0.08300889894830792,-0.04460819132460605,-0.06686816792487912,0.029068910991998802
115,0.10326377884011854,-0.07946680640814452,-0.059912668891458465,0.036718533849374464
116,0.08803217395047026,-0.046774850272682085,-0.007845633999216185,0.0383087118405825
117,0.10072902387034104,-0.07967517739872752,-0.05820340094489305,0.028728290743866965
118,0.06744550946623508,-0.0648996034634131,-0.05543852549954908,0.01762085579314196
119,0.005826118090845202,0.002494174278843263,-0.024614142378937873,0.005675191901812214
120,0.06598259815730378,-0.05401381391448636,-0.06527703562870149,0.022643591369008873
121,0.07178632110842563,-0.003860350318741611,-0.034450275301029086,0.0418535518764772
122,0.05943753655547344,0.0076805859876465645,0.025821380457918385,0.040831311929854966
123,0.0667433072161934,-0.00796988276860728,-0.04136673116179443,0.04262140006634868
124,0.09053790238916685,-0.031165269130098223,-0.024513694068743395,0.03221812425410813
125,0.09003139930442,-0.033397411962075664,0.0066948039443930985,0.03774692017554392
126,0.08391613450793388,-0.024153400591720005,-0.025567732400661247,0.028954751319372203
127,0.11474986823763693,-0.06908424627821555,0.008978633741501072,0.0321469277863677
128,0.11247486841795346,-0.04787317999252261,0.01994084511735896,0.04110447366789483
129,0.11388132724124911,-0.06983457815507117,0.013377131104876658,0.02916291061379863
130,0.09441195183259538,-0.05353985266862855,0.050987690126732835,0.03172136460533602
131,0.09798003905322569,-0.031761803277827176,0.04589467091783064,0.044599502031079874
132,0.0958561031595859,-0.06271418497943093,0.05582523557033377,0.024889918978229536
133,0.09147764568772529,-0.047031534872568455,0.07590509751185213,0.0403669093209557
134,0.07943459757434618,-0.02574799873661985,0.03188247927721891,0.04207781616727342
135,0.09124354961048844,-0.04907683877324799,0.07885660429950186,0.03971448310679901
136,0.05547415675057791,-0.0298732469212206,-0.09246687239899504,0.02297561720707928
137,0.07585528366412674,-0.062151901434791795,0.03418661947274946,0.02041967716577042
138,0.060934911296701894,-0.04081589780484246,-0.0904495786276296,0.0186019334614611
139,0.08203216790788934,0.047522393011850746,0.006239665276334024,0.14409422383221668
140,0.05360448406284573,-0.007467585337603822,-0.030919419982332927,0.07392508060034493
141,0.14584061527378117,-0.04216228194742227,0.006477263431401926,0.14741857908464448
142,0.1430992648551309,-0.04541994085016115,0.0037833733159358964,0.1508614978458287
143,0.09155502823548173,0.05790866081716428,0.02088956773535342,0.1647831356730828
144,0.1227887523530656,-0.18215894806579594,-0.03302360386800332,0.0026047822769405446
145,0.047346010436640315,0.051569461938106013,0.017558844079135442,0.10651255095255208
146,0.05717445028113878,0.04646448364892327,0.02169399809251515,0.11737303590724744
147,0.08367497634395893,0.07076754395686662,0.06726875587518137,0.1386039903916813
148,0.08010256952277106,0.06115325708060475,0.06477119876431263,0.13446997595066815
149,0.10889447458513425,0.021033531888978333,0.04600858612177946,0.1389854833634311
150,0.10074486884282118,0.03179375142313365,0.0462291837086752,0.13108333731461916
151,0.053407113384893845,0.13164140565220353,0.1271075513042308,0.1460379942286572
152,0.056565456471370665,0.13387719530148587,0.12425096369203331,0.14440269757414007
153,0.09525965907459316,0.039466279241031216,0.053171933541090344,0.14735660827454705
154,0.10408712477715334,0.012822721781477324,0.04067004325417762,0.14035312479019557
155,0.1119354725819987,-0.012894650072674036,0.018674660974992232,0.15140189722421596
156,0.11829751222682214,-0.013381346996889844,0.0017691095909231301,0.15291880257307336
157,0.03139261222576257,0.11138777092451353,0.04445765272891056,0.14351741690598635
158,0.032532955324431366,0.10366393764287286,0.05161919056826137,0.13782113157499012
159,0.06285193802725034,0.08802495302804438,0.030648533303170952,0.1601476336317034
160,0.07278464624298575,0.053350049158928055,0.03017297396074526,0.16108742389039485
161,0.15391045322725266,-0.08095249910969042,0.01318132576589239,0.1313687523729366
162,0.1652930944148327,-0.0967274812856757,0.0037623843206637995,0.12764332997464828
163,0.0998848890337241,0.03440749458043166,0.022551016222905878,0.16548730959170263
164,0.10471496150270362,0.029305382030934943,0.031698356297411544,0.16637680153877407
165,0.11248721770313394,0.03277259829789275,0.03516315868758876,0.17451995010934873
166,0.11940223172760563,0.024071755694228238,0.03161081620670081,0.18181454267947458
167,0.1506005434373659,-0.05947999796901761,0.004035924590003391,0.14300181488042796
168,0.14676395654717622,-0.05379873267951815,-0.00023658075513746202,0.14274817296880066
169,0.11743194383491112,0.0009064589900734883,0.00392869183707264,0.16202596979824635
170,0.11134437067581546,-0.009492316272561802,-0.015940737054212648,0.15307890830525547
171,0.12293004657223004,-0.04899167350813755,0.0014634711583272923,0.15332359806836032
172,0.11836855772332208,-0.04764700696817752,0.0008039390326097421,0.148613822397963
173,0.11087999994029261,0.018787969761882944,-0.014642755261012972,0.14327914045130694
174,0.1132313053912889,0.028240790557205624,-0.022241163108839536,0.1530310799676788
175,0.046241366176280864,0.08999403669232901,0.024572584274326792,0.12470674161042693
176,0.05163133086245198,0.0814766547869212,0.008648396566795774,0.1329649014447351
177,0.14301004125259678,-0.1058736319039481,0.0010527579301845328,0.08177264888672087
178,0.1430586855995364,-0.11437346882058468,-0.002465720113023699,0.07823393225735384
179,0.10998192594411255,0.0409538100769895,0.017352382677428564,0.18192758332539266
180,0.11177417642875506,0.025887476181407795,0.019156273871422137,0.17833323550612967
181,0.1279460389466178,-0.10155102936873685,-0.002379858319311671,0.08776127253660217
182,0.14061851666515404,-0.11556770799104418,-0.0015209901132784973,0.0932408087290393
183,0.07510252912149631,-0.010988732215064126,-0.005543153293885579,0.10784915527290538
184,0.08478301721719537,-0.0315156380883544,-0.011142275501129013,0.10551287138164134
185,0.1182123962219838,-0.08522118209198001,0.0254347194845134,0.08479108169908635
186,0.10638724643512164,-0.0614035068212457,0.04158782920921134,0.07389803201449952
187,0.034404383104050376,0.024769856762835978,0.08372491477804013,-0.04838996979914262
188,0.016778229271142402,0.10426298099754804,-0.07108164507874642,-0.05051445886400674
189,-0.009135684667089737,0.004755995191740276,0.06958111205744931,-0.007642517275008372
190,-0.024784002723421832,0.018376651888893907,0.06660964088826864,0.001911558045990352
191,-0.04744082616141456,-0.0856917860025515,0.022917416141579525,0.06651149531897634
192,-0.019578146553104768,-0.05800293306122248,0.050726984494303504,0.007930344931798426
193,0.04204994854974758,0.05195762488280455,-0.05942149229690337,-0.04888183871256059
194,-0.004408895365346058,-0.0068840217276076275,0.049587026746766266,-0.01629495345688901
195,0.022564302978801694,0.06282141716060655,-0.04541109935403742,-0.03070571701797965
196,0.0028128421086588886,-0.03183058321594465,0.18410535123649663,0.008119358343686394
197,0.03090753199934154,0.03551054552474741,-0.03721281583157847,-0.027846992265127532
198,-0.001297512995571465,-0.006577191647509243,0.01934273122102191,-0.0007932705893274354
199,-0.007673958278277302,-0.035052565856248816,-0.07346837907964013,0.011691893974499722
200,0.01355030499737341,-0.03615300969932754,0.193729044590423,0.0022022777127073023
201,0.007978968372221363,0.04040374677978494,-0.04493080454665863,0.010464997842772448
202,-0.02793260320025271,-0.04188237389776439,0.022256603620504162,0.035442765189537165
203,-0.00882977582340743,-0.00994942178650678,-0.027821081230268586,-0.008655083949252487
204,-0.012932871670270312,-0.029914061446564832,0.15007523552465873,0.012216846735400556
205,0.023742917541898233,-0.012629643601572288,0.15996061836919953,-0.029512135081702747
206,0.014095549214272744,-0.011420394879325578,-0.00887671357472435,-0.004536164186806986
207,0.024092054165881015,-0.022861684784178004,0.028413204486190006,-0.040240556810332694
208,-0.015594859069426396,-0.006642257487402177,0.06141279820208938,0.013727016369356724
209,-0.01222576071549392,0.03963713655383885,0.03733170752118662,-0.008370959320974893
210,0.024514635133607306,0.008695497673070268,0.10179984111129077,-0.027831136409135537
211,0.04057245934419246,0.058729815643918576,-0.10794169674026048,-0.042257972666046605
212,-0.011744871834378294,-0.03994794344661566,0.09192727157276051,0.010840456582228776
213,-0.027567439163919873,-0.0431306062532703,0.045635437476159516,0.028596934696159135
214,0.012881648713053516,-0.02525572944506038,0.16590001138486485,-0.01962270958835527
215,-0.042030843786816825,-0.06125726155899055,0.07415105955942806,0.051938868687278594
216,0.004735511738735069,-0.05331738642771124,0.20204819982838776,0.010403851495683614
217,0.039922381956880956,0.013334875668740226,0.08093866923838283,-0.043469927547093834
218,-0.03775465928648362,-0.08341149170406355,0.14571020678578436,0.03041254246274766
219,-0.0018447873532005618,0.004636484546096114,-0.006513760723920134,-0.010249942192194479
220,-0.028017763764358827,-0.005212284512407187,0.017693855054666623,0.024288428957393273
221,0.036109255005897116,-0.007376203967472241,0.11482185044920787,-0.059393719395022214
222,-0.033378242273723484,-0.0902691289457564,0.007851267153921343,0.04845483323918344
223,0.013714764587331407,0.008152304308743048,-0.04650376484250399,-0.026277987422067335
224,0.06576507891406365,0.08585341830222425,0.16963552417929503,-0.07794396506856775
225,-0.008518892808738335,-0.02523370575865958,-0.05837292172786966,0.012908876911032055
226,0.019462388965340468,-0.004031505320153951,0.11983952046535076,-0.028572152669247102
227,0.0016721617965426937,0.005330169024281697,-0.052324899552648636,0.007988452412666328
228,-0.0018162595301413893,0.02207635476424997,0.06321013937364922,-0.008427721060850015
229,0.01289378070093579,0.006193962678848915,0.08126046845542514,0.004084213387904954
230,-0.004980894293095492,-0.029609435443690015,0.1317623733400661,0.015651897932500474
231,-0.06646192696350839,-0.10257241552636337,-0.03945008439119929,0.09444439523915589
232,0.012249308114884968,0.04253385199126049,-0.05118253895679922,-0.003329527784696558
233,0.03987650729321559,0.06505221414304857,0.09572107497730029,-0.05262624665022374
234,0.0010324847400118482,-0.005950339407586424,0.11596163729304904,-0.008813213009266485
235,-0.006703563474566786,-0.0675116398735632,0.07412733291660008,0.0035103298563386566
236,0.015699869268485784,0.05124589022634142,-0.007636766987130694,-0.017558751240260087
237,0.009885830320423556,0.02830292494754263,0.012207160663607816,-0.012286532412850578
238,0.03376715273706737,0.06870217916931061,-0.007133699200992547,-0.03885239476925831
239,-0.008420289561292572,-0.04779458368795569,0.13769826090373452,0.021132706700726433
240,-0.026343529842366875,-0.09796790538578251,0.0010475675736641517,0.045659133017382135
241,0.09329122264318382,0.14935595173327346,0.060937290726990154,-0.12727119411762233
242,-0.00861826078891274,-0.01427680715761672,-0.03218741138138245,0.0005449085370821889
243,0.04853746011562996,0.04436581012594951,0.1379371581541404,-0.06011375216905999
244,-0.07310905184021706,-0.08926862570495016,0.11321365254263695,0.08605889790311257
245,0.015947236925886482,0.052293067957378404,-0.02571506285114053,-0.059415218108374565
246,0.012233714290410463,0.005588306966571993,-0.029227968529520646,-0.02743246549497395
247,0.023293597109862937,0.02906084723828983,-0.01631126615264687,-0.037336659111225516
248,0.0018680321687638737,0.07945103023903388,-0.012264512168305935,-0.022645959092576325
249,0.006536800135997852,-0.051317098593209466,0.13273270956384467,0.005796074415717606
250,-0.03286944123079005,-0.06857602613406277,0.002637634036684768,0.07069812699815617
251,0.08521959721124414,0.14766216051182135,0.02508206103586192,-0.13071595322231458
252,0.07632815226663522,0.1225722551678518,-0.03828193101534464,-0.11767283436121147
253,0.03371981899867693,0.08256986875613923,-0.007552119418053859,-0.05929258782860116
254,-0.00589911025913099,0.01294705397331536,0.002283617088825297,-0.008793289054346586
255,0.014299778840656417,0.05265774990246075,-0.02051448527523591,-0.024054878206523203
256,0.02162604261944864,0.014951568893089365,0.17196195009101142,-0.020128256673256517
257,0.05124499961512245,0.07104204135609683,0.009907442859876927,-0.07506194209313201
258,-0.011563813964272831,-0.02945151594823071,0.049528185255526935,0.0006633642800200837
259,0.03846420763830522,0.032988420014876965,-0.007276000032912089,-0.05586056908934604
260,-0.011538065642153232,-0.08720021536788346,0.1352705941824126,0.026754688606704678
261,-0.04925578858750483,-0.09086394471883413,0.018334400380415238,0.06746020811724716
262,0.036366141730412097,0.08226761605470935,0.0783519798617982,-0.046283404613467916
263,0.0429790490320554,0.0972868189573341,0.03314911935619995,-0.057335407138680565
264,0.026832828342759078,0.10120562968354598,0.028382626344767785,-0.04010289746012194
265,-0.0722685454348063,-0.05902068143278979,0.022029079175416515,0.07977113405667895
266,-0.018743657494755876,-0.05277803722844845,0.10209202230084506,0.023857835545344014
267,0.03437513982634209,0.027799922531283612,0.028262765812377133,-0.015548830438015688
268,-0.020923894604718406,-0.07293294806930738,0.012440194047243048,0.02064273311752702
269,0.0003367036776600768,-0.04299847650956473,-0.09188225319518772,-0.0020658686330392957
270,0.004804186756708623,0.014674361048748486,-0.096345647143659,-0.013899916555952777
271,-0.0117828501903136,-0.03658223570589391,-0.0012664846407184844,0.007082318393967928
272,-0.00900479941418756,-0.032266722308147935,-0.032455747131366744,0.031353869547747
273,0.05604514305169234,0.09563916671252107,0.0211106990832147,-0.052697872559777856
274,-0.02901465132210151,-0.09171611049273574,0.022519711592399575,0.045051769911404194
275,-0.04850960370274617,-0.08832966581517805,0.01788821506037164,0.05004366859130019
276,-0.05715521244058888,-0.054268584977852724,-0.0572742072833365,0.07331583864793745
277,-0.01294175391383764,-0.0005154390795792049,0.04052089501240753,0.02041438263354674
278,0.001018903349809531,0.032277746303846076,-0.039076345478662705,0.005607115297789186
279,-0.04418686428103123,-0.13437529259947653,0.0651114890759683,0.05841736607795139
280,0.03573956349092602,-0.0166070931493589,0.04179039949675304,-0.04399095116923008
281,-0.04472645464640943,-0.034938014196793855,0.025975948244958885,0.04728063959546908
282,0.028458325282958358,0.06639665600486071,0.02580220782620617,-0.03718784094732887
283,0.026965078803518103,0.06341479311104316,0.016709707917672824,-0.03196729090813446
284,0.0051701025809608985,0.06113173069644384,0.06681093915328921,-0.04098956449908581
285,-0.022084475087057236,-0.03680030124026354,0.008181601531807784,0.018188889409051622
286,0.0317795883940554,0.1136882988459363,0.007383411207700703,-0.06948245099995633
287,-0.10531429811302587,-0.18535037083348394,-0.06858385785889105,0.12793089289534115
288,-0.09135603696782316,-0.15306544532292807,-0.01208232279110207,0.11996611116395632
289,-0.09670357534179176,-0.193355772880551,0.00387511589020616,0.1436115718867513
290,-0.048143376353705455,-0.03436346726079789,0.011665407007409425,0.06102532883048664
291,0.03975543307378751,0.10727533147200187,-0.0966244381768129,-0.05216985173248345
292,0.037952290279373725,0.10119267898873914,0.0007211523556872098,-0.03807810583842808
293,0.04925063283804087,-0.019479579200395416,0.21117815740640014,-0.04364188208275698
294,-0.01674550538861301,-0.021761124460401866,0.05610579424765578,-0.001181226108915126
295,-0.055304648273146795,-0.06397436004156502,-0.07062385203374959,0.043836072228755414
296,0.027239235940718292,0.016244255083507245,0.00021503294072811881,-0.03688161891648611
297,0.03776757023297307,0.07192940228020304,0.0330806494527061,-0.05688841133899044
298,-0.03372823436099823,0.009859248986513063,-0.018416282444368652,0.03134434378095545
299,-0.027569385032149816,-0.04591204887589495,0.10469039068651491,0.02541154419429259
300,-0.011386224687307281,0.03676729475205794,-0.04097060223038778,0.017305496771940244
301,-0.05195944568978041,-0.02725130273905383,-0.03168303279481785,0.053832731433044005
302,-0.024136336229522555,-0.022161410835211375,0.030276300048212846,0.02520315337074478
303,-0.024997108073135633,-0.012074263744349948,-0.006032247796001388,0.02087178143421828
304,-0.018834576306659172,-0.02627561905298742,0.008352410069651043,0.039273317010000176
305,-0.015863703308996616,0.0017948835629272414,-0.0225630701027469,0.003941429255330711
306,0.04713141537302679,0.05712723522370753,-0.016962499552293602,-0.000809527747976451
307,-0.011720373518811845,0.02053386784738907,-0.11912111354361285,0.022803979460243887
308,0.0642431177442065,0.020431794458540757,0.11257534508387422,-0.05998481483312989
309,0.004925660165087394,-0.03791461587646119,0.026926301942760474,-0.004503808872974245
310,-0.030170742523045642,-0.07764885501261705,0.04176287414871961,0.014221237959910508
311,-0.03396546061486546,-0.012942352254816075,0.03480149640282083,0.032814167484164145
312,-0.03559565716054955,-0.053976585744066184,0.024990605294759338,0.044382565087744144
313,0.023454817837398723,0.062972546446587,-0.033810754711214794,-0.03482352360863882
314,-0.053749157369244835,-0.10255338252138044,0.1732971157665443,0.05499686557966302
315,-0.004901297191989618,0.038316093611701726,-0.06336543365622571,-0.0037847731725748016
316,0.0613117413427615,0.13618391919112818,0.020659080656162017,-0.07903703587445593
317,0.0512387732949388,0.07745501872907469,-0.02320574185652294,-0.06293015910976461
318,0.055104155745528176,0.15266938906451208,-0.06981551089326632,-0.0669797091073082
319,0.041084575531596085,0.02674093778782359,0.032519985119157095,-0.07660194319497624
320,-0.010870468152858847,0.016267381001206064,0.029708949460951303,0.012031356872994696
321,-0.06411208357835432,-0.14631736303537346,0.008570132135470386,0.08752330144475762
322,0.020157381727974457,0.01681512805407621,-0.0132047596545335,-0.016727101895717782
323,-0.0213509050652212,-0.01538017079835436,-0.1395133463699016,0.031749418251384304
324,-0.05491438844308148,-0.09379895563552704,-0.00701450754705029,0.07140293283435781
325,0.059733425479929284,0.0013808633045613438,0.09628999953978518,-0.07249024352740654
326,-0.03267110273369295,-0.10901854385832087,0.0856703750561725,0.06420073471089051
327,0.03116536254656877,0.10484729017125932,-0.01322556860471801,-0.04441779613255006
328,0.03215386994708403,0.07859925382506489,0.03407448171060637,-0.03479632772442181
329,0.034808393643862616,0.04998222414738595,-0.027778944578075497,-0.044863797587754044
330,-0.012029820582292478,-0.012276718265353892,0.019768916791670428,0.009053188139262341
331,0.05596688884056804,0.05498728295030551,0.02649450268168077,-0.0850110974316497
332,-0.09383995846812815,-0.17047125841904187,-0.0395860721205179,0.11912244949517281
333,-0.08191089663801243,-0.18542867971736757,0.03905686168528929,0.11124044095562585
334,-0.09915463431227041,-0.16183273745208446,-0.011758351046027255,0.13285994091155798
335,-0.019062540391528295,-0.01093965712239426,0.0506136748903515,0.015608805854856066
336,0.05197104929267809,0.031828442982080964,0.09922825049881993,-0.06185550981214797
337,0.09833559750941308,0.12664268792326897,0.012429666532830985,-0.10265788688289426
338,0.02960290522774333,0.05604835573273861,0.05476450217627992,-0.0461494455715338
339,-0.047297902283328065,-0.12718988918919158,0.09101540239147234,0.0687782679120757
340,-0.053083682041060794,-0.07290946598980336,-0.007101807213885878,0.08026230527060163
341,-0.057739802948611946,-0.012641002888301108,-0.08929188534762048,0.044517848218562694
342,0.021457010995369726,-0.003593991996040172,0.1661270657501045,-0.030712687628374508
343,-0.017810626639094388,-0.0587227811828614,0.22768907953042627,0.023547947137986625
344,-0.02613572770444301,-0.047137574163568216,-0.0010890800613021852,0.029667556867176283
345,0.0033868162039335003,-0.02824783856391747,0.030517987265528856,0.0011437648700846697
346,0.035084502662276675,0.060609158389564856,0.009281841687013457,-0.04304299806466739
347,0.07330771893859209,0.09047427861919563,-0.12555857256689518,-0.06937633387010472
348,0.0005368560288657923,-0.04294760007246921,0.09150912538571267,-0.003777641806449821
